	chembl-id	pot.(log,Ki)	pot.(nMol,Ki)	aromatic_smiles	non_stereo_aromatic_smieles	all-chembl-ids	no.-meas.	pref_name	accession	natoms	core	sub	sub_carbon_replacement	arorings	a_acc	a_don	a_heavy	logP(o/w)	RBC	rings	TPSA	vdw_vol	Weight
163	CHEMBL212647	8.49	3.2	CC(=O)N(C)[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CC(=O)N(C)C1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL212647	1	Kappa opioid receptor	P41145	32	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]N(C)C(C)=O	CN(C)C(C)=O	0	1	0	6	-0.25999999	0	0	20.309999	104.13684	87.122002
164	CHEMBL403137	8.4	4.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC4CCCCO4)C)c5ccoc5	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC4CCCCO4)C)c5ccoc5	CHEMBL403137	1	Kappa opioid receptor	P41145	34	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC1CCCCO1	COC1CCCCO1	0	2	0	8	1.298	1	1	18.459999	132.48763	116.16
165	CHEMBL370272	8.34	4.535716	CCC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CCC(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL370272	3	Kappa opioid receptor	P41145	32	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)CC	COC(=O)CC	0	1	0	6	0.66000003	1	0	26.299999	99.846184	88.105995
166	CHEMBL379138	8.31	4.9	CCCC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CCCC(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL379138	2	Kappa opioid receptor	P41145	33	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)CCC	COC(=O)CCC	0	1	0	7	1.102	2	0	26.299999	118.37366	102.133
167	CHEMBL255139	8.28	5.3	CCCCOCO[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CCCCOCOC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL255139	1	Kappa opioid receptor	P41145	34	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OCOCCCC	COCOCCCC	0	2	0	8	1.633	5	0	18.459999	140.48199	118.17599
168	CHEMBL3330665	8.22	6.0	CC(=C)CC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CC(=C)CC(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL3330665	1	Kappa opioid receptor	P41145	34	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)CC(=C)C	COC(=O)CC(=C)C	0	1	0	8	0.85299999	2	0	26.299999	136.90114	114.144
169	CHEMBL3219937	8.17	6.7	CCO[C@@H](C)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CCOC(C)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL3219937	1	Kappa opioid receptor	P41145	33	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]O[C@H](C)OCC	CO[C@H](C)OCC	0	2	0	7	1.006	3	0	18.459999	121.95452	104.14899
170	CHEMBL378635	8.1	7.9	CCO[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CCOC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL378635	2	Kappa opioid receptor	P41145	30	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OCC	COCC	0	1	0	4	0.54900002	1	0	9.2299995	74.23819	60.096001
171	CHEMBL3330670	8.02	9.6	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(=O)/C=C/c4ccccc4)C)c5ccoc5	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(=O)C=Cc4ccccc4)C)c5ccoc5	CHEMBL3330670	1	Kappa opioid receptor	P41145	38	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)/C=C/c1ccccc1	COC(=O)/C=C/c1ccccc1	1	1	0	12	2.4909999	2	1	26.299999	203.01665	162.188
172	CHEMBL3330667	8.0	10.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(=O)CC=C)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(=O)CC=C)C)c4ccoc4	CHEMBL3330667	1	Kappa opioid receptor	P41145	33	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)CC=C	COC(=O)CC=C	0	1	0	7	0.80900002	2	0	26.299999	118.37366	100.117
173	CHEMBL403658	7.89	13.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OCSC)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OCSC)C)c4ccoc4	CHEMBL403658	1	Kappa opioid receptor	P41145	31	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OCSC	COCSC	0	1	0	5	0.87199998	2	0	9.2299995	96.621078	92.162003
174	CHEMBL3330663	7.74	18.1	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(=O)C=C)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(=O)C=C)C)c4ccoc4	CHEMBL3330663	1	Kappa opioid receptor	P41145	32	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)C=C	COC(=O)C=C	0	1	0	6	0.72100002	1	0	26.299999	99.846184	86.089996
175	CHEMBL188553	7.72	19.0	CC(C)C(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CC(C)C(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL188553	1	Kappa opioid receptor	P41145	33	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)C(C)C	COC(=O)C(C)C	0	1	0	7	1.03	1	0	26.299999	118.37366	102.133
176	CHEMBL2381585	7.68	21.0	CCOC(=O)CC(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CCOC(=O)CC(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL2381585	1	Kappa opioid receptor	P41145	36	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)CC(=O)OCC	COC(=O)CC(=O)OCC	0	2	0	10	0.257	3	0	52.599998	154.64305	146.142
177	CHEMBL3330666	7.6	25.3	C/C=C/C(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CC=CC(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL3330666	1	Kappa opioid receptor	P41145	33	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)/C=C/C	COC(=O)/C=C/C	0	1	0	7	0.829	1	0	26.299999	118.37366	100.117
178	CHEMBL424902	7.56	27.6	CCN([C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC)C(=O)C	CCN(C1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC)C(=O)C	CHEMBL424902	1	Kappa opioid receptor	P41145	33	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]N(CC)C(C)=O	CN(CC)C(C)=O	0	1	0	7	0.081	1	0	20.309999	122.66431	101.14899
179	CHEMBL255969	7.54	28.7	CCCO[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CCCOC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL255969	1	Kappa opioid receptor	P41145	31	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OCCC	COCCC	0	1	0	5	1.163	2	0	9.2299995	92.765663	74.123001
180	CHEMBL3330669	7.54	28.8	CC(C=C)C(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CC(C=C)C(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL3330669	1	Kappa opioid receptor	P41145	34	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)C(C)C=C	COC(=O)C(C)C=C	0	1	0	8	1.179	2	0	26.299999	136.90114	114.144
181	CHEMBL272482	7.51	31.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OCOCC(F)(F)F)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OCOCC(F)(F)F)C)c4ccoc4	CHEMBL272482	1	Kappa opioid receptor	P41145	35	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OCOCC(F)(F)F	COCOCC(F)(F)F	0	2	0	9	0.99875998	3	0	18.459999	121.70634	144.092
182	CHEMBL271285	7.46	35.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OCOC(C)(C)C)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OCOC(C)(C)C)C)c4ccoc4	CHEMBL271285	1	Kappa opioid receptor	P41145	34	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OCOC(C)(C)C	COCOC(C)(C)C	0	2	0	8	1.446	2	0	18.459999	140.48199	118.17599
183	CHEMBL2381587	7.44	36.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(=O)CCC(=O)OC)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(=O)CCC(=O)OC)C)c4ccoc4	CHEMBL2381587	1	Kappa opioid receptor	P41145	36	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)CCC(=O)OC	COC(=O)CCC(=O)OC	0	2	0	10	0.0040000002	3	0	52.599998	154.64305	146.142
184	CHEMBL370912	7.42	37.788887	CC(=C)C(=O)O[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CC(=C)C(=O)OC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL370912	2	Kappa opioid receptor	P41145	33	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)C(=C)C	COC(=O)C(=C)C	0	1	0	7	0.76499999	1	0	26.299999	118.37366	100.117
185	CHEMBL215389	7.42	38.1	CCC(=O)N(CC)[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CCC(=O)N(CC)C1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL215389	1	Kappa opioid receptor	P41145	34	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]N(CC)C(=O)CC	CN(CC)C(=O)CC	0	1	0	8	0.55599999	2	0	20.309999	141.19179	115.17599
186	CHEMBL2381593	7.41	39.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(=O)/C=C/C(=O)OC)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(=O)C=CC(=O)OC)C)c4ccoc4	CHEMBL2381593	1	Kappa opioid receptor	P41145	36	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)/C=C/C(=O)OC	COC(=O)/C=C/C(=O)OC	0	2	0	10	0.472	2	0	52.599998	154.64305	144.12599
187	CHEMBL370680	7.39	41.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC=O)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC=O)C)c4ccoc4	CHEMBL370680	1	Kappa opioid receptor	P41145	30	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC=O	COC=O	0	1	0	4	0.162	0	0	26.299999	62.791241	60.051998
188	CHEMBL270844	7.3	50.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OCF)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OCF)C)c4ccoc4	CHEMBL270844	1	Kappa opioid receptor	P41145	30	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OCF	COCF	0	1	0	4	0.433	0	0	9.2299995	61.80381	64.058998
189	CHEMBL190902	7.19	64.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(=N)C(Cl)(Cl)Cl)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(=N)C(Cl)(Cl)Cl)C)c4ccoc4	CHEMBL190902	1	Kappa opioid receptor	P41145	34	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=N)C(Cl)(Cl)Cl	COC(=N)C(Cl)(Cl)Cl	0	1	1	8	1.64108	0	0	33.080002	140.81201	176.42999
190	CHEMBL213155	7.17	66.858059	CC(=O)N[C@H]1C[C@H]([C@@]2(CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]2C1=O)C)c4ccoc4)C)C(=O)OC	CC(=O)NC1CC(C2(CCC3C(=O)OC(CC3(C2C1=O)C)c4ccoc4)C)C(=O)OC	CHEMBL213155	2	Kappa opioid receptor	P41145	31	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]NC(C)=O	CNC(C)=O	0	1	1	5	-0.45699999	0	0	29.1	83.060081	73.095001
191	CHEMBL260121	7.15	70.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(=O)c4cc5ccccc5o4)C)c6ccoc6	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(=O)c4cc5ccccc5o4)C)c6ccoc6	CHEMBL260121	1	Kappa opioid receptor	P41145	39	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)c1cc2ccccc2o1	COC(=O)c1cc2ccccc2o1	2	1	0	13	2.033	1	2	39.439999	205.68367	176.17099
192	CHEMBL261024	7.15	70.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(=O)c4cccc(c4)Br)C)c5ccoc5	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(=O)c4cccc(c4)Br)C)c5ccoc5	CHEMBL261024	1	Kappa opioid receptor	P41145	37	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(=O)c1cccc(Br)c1	COC(=O)c1cccc(Br)c1	1	1	0	11	2.6819999	1	1	26.299999	197.90012	215.04599
193	CHEMBL429026	7.14	72.0	C[C@@]12CC[C@H]3C(=O)O[C@@H](C[C@@]3([C@H]1C(=O)[C@H](C[C@H]2C(=O)OC)OC(C)(C)OC)C)c4ccoc4	CC12CCC3C(=O)OC(CC3(C1C(=O)C(CC2C(=O)OC)OC(C)(C)OC)C)c4ccoc4	CHEMBL429026	1	Kappa opioid receptor	P41145	33	COC(=O)[C@@H]1C[C@H]([*:1])C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C	[1*]OC(C)(C)OC	COC(C)(C)OC	0	2	0	7	1.609	2	0	18.459999	121.95452	104.14899
