	chembl-id	pot.(log,Ki)	pot.(nMol,Ki)	aromatic_smiles	non_stereo_aromatic_smieles	all-chembl-ids	no.-meas.	pref_name	accession	natoms	core	sub	sub_carbon_replacement	arorings	a_acc	a_don	a_heavy	logP(o/w)	RBC	rings	TPSA	vdw_vol	Weight
559	CHEMBL3669646	8.53	2.935977	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cncc6c5cccc6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cncc6c5cccc6	CHEMBL3669646	6	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cncc2ccccc12	Cc1cncc2ccccc12	2	1	0	11	2.3608999	0	2	12.89	189.68312	143.189
560	CHEMBL3664732	8.43	3.7	Cc1cccc(c1)S(=O)(=O)c2ccc3c(c2)c4c(n3C)CC5CCC4N5	Cc1cccc(c1)S(=O)(=O)c2ccc3c(c2)c4c(n3C)CC5CCC4N5	CHEMBL3664732	2	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(C)c1	Cc1cccc(C)c1	1	0	0	8	2.8808	0	1	0.0	148.21979	106.168
561	CHEMBL1950757	8.38	4.166399	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)F	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)F	CHEMBL1950757	3	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(F)c1	Cc1cccc(F)c1	1	0	0	8	2.3940001	0	1	0.0	135.78542	110.131
562	CHEMBL3664777	8.35	4.5	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5[nH]cc6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5[nH]cc6	CHEMBL3664777	2	Serotonin 6 (5-HT6) receptor	P50406	28	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc2cc[nH]c12	Cc1cccc2cc[nH]c12	2	0	1	10	2.4059999	0	2	15.79	171.15564	131.17799
563	CHEMBL1950756	8.34	4.6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccccc5F	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccccc5F	CHEMBL1950756	3	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccccc1F	Cc1ccccc1F	1	0	0	8	2.355	0	1	0.0	135.78542	110.131
564	CHEMBL1950759	8.32	4.8	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccccc5Cl	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccccc5Cl	CHEMBL1950759	3	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccccc1Cl	Cc1ccccc1Cl	1	0	0	8	2.7939999	0	1	0.0	148.59911	126.586
565	CHEMBL3664731	8.32	4.8	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)CN(C)C	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)CN(C)C	CHEMBL3664731	2	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc(CN(C)C)cc1	Cc1ccc(CN(C)C)cc1	1	1	0	11	2.253	2	1	3.24	200.22678	149.237
566	CHEMBL3664782	8.3	4.983277	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc6c(c5)ccs6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc6c(c5)ccs6	CHEMBL3664782	6	Serotonin 6 (5-HT6) receptor	P50406	28	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc2sccc2c1	Cc1ccc2sccc2c1	2	0	0	10	3.326	0	2	0.0	181.13577	148.229
567	CHEMBL3664733	8.24	5.8	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)OC(F)F	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)OC(F)F	CHEMBL3664733	2	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(OC(F)F)c1	Cc1cccc(OC(F)F)c1	1	1	0	11	2.81092	1	1	9.2299995	171.06737	158.147
568	CHEMBL3664774	8.24	5.8	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc6cc[nH]c6c5	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc6cc[nH]c6c5	CHEMBL3664774	2	Serotonin 6 (5-HT6) receptor	P50406	28	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc2cc[nH]c2c1	Cc1ccc2cc[nH]c2c1	2	0	1	10	2.4449999	0	2	15.79	171.15564	131.17799
569	CHEMBL1950764	8.2	6.3	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)N	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)N	CHEMBL1950764	3	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(N)c1	Cc1cccc(N)c1	1	0	1	8	1.569	0	1	26.02	139.54579	107.156
570	CHEMBL3664737	8.19	6.5	CNc1cccc(c1)S(=O)(=O)c2ccc3c(c2)c4c(n3C)CC5CCC4N5	CNc1cccc(c1)S(=O)(=O)c2ccc3c(c2)c4c(n3C)CC5CCC4N5	CHEMBL3664737	2	Serotonin 6 (5-HT6) receptor	P50406	27	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(NC)c1	Cc1cccc(NC)c1	1	0	1	9	1.888	1	1	12.03	160.62254	121.183
571	CHEMBL3664745	8.07	8.5	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(cc(c5)F)F	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(cc(c5)F)F	CHEMBL3664745	2	Serotonin 6 (5-HT6) receptor	P50406	27	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cc(F)cc(F)c1	Cc1cc(F)cc(F)c1	1	0	0	9	2.6210001	0	1	0.0	141.87851	128.121
572	CHEMBL1950750	8.03	9.359941	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccccc5	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccccc5	CHEMBL1950750	5	Serotonin 6 (5-HT6) receptor	P50406	25	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccccc1	Cc1ccccc1	1	0	0	7	2.3749001	0	1	0.0	129.69232	92.140999
573	CHEMBL3664744	8.0	10.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(cc(c5)Cl)Cl	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(cc(c5)Cl)Cl	CHEMBL3664744	2	Serotonin 6 (5-HT6) receptor	P50406	27	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cc(Cl)cc(Cl)c1	Cc1cc(Cl)cc(Cl)c1	1	0	0	9	3.4990001	0	1	0.0	167.50589	161.03099
574	CHEMBL1950765	7.96	11.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)O	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)O	CHEMBL1950765	3	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(O)c1	Cc1cccc(O)c1	1	1	1	8	1.933	0	1	20.23	136.77284	108.14
575	CHEMBL3664729	7.96	11.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)O	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)O	CHEMBL3664729	2	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc(O)cc1	Cc1ccc(O)cc1	1	1	1	8	1.896	0	1	20.23	136.77284	108.14
576	CHEMBL3664738	7.96	11.0	CC(C)Nc1cccc(c1)S(=O)(=O)c2ccc3c(c2)c4c(n3C)CC5CCC4N5	CC(C)Nc1cccc(c1)S(=O)(=O)c2ccc3c(c2)c4c(n3C)CC5CCC4N5	CHEMBL3664738	2	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(NC(C)C)c1	Cc1cccc(NC(C)C)c1	1	0	1	11	2.691	2	1	12.03	197.67749	149.237
577	CHEMBL3664742	7.96	11.0	Cc1ccccc1S(=O)(=O)c2ccc3c(c2)c4c(n3C)CC5CCC4N5	Cc1ccccc1S(=O)(=O)c2ccc3c(c2)c4c(n3C)CC5CCC4N5	CHEMBL3664742	2	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccccc1C	Cc1ccccc1C	1	0	0	8	2.8418	0	1	0.0	148.21979	106.168
578	CHEMBL3664743	7.89	13.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)N	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)N	CHEMBL3664743	2	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc(N)cc1	Cc1ccc(N)cc1	1	0	1	8	1.5319999	0	1	26.02	139.54579	107.156
579	CHEMBL3669647	7.89	13.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5cncc6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5cncc6	CHEMBL3669647	2	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc2ccncc12	Cc1cccc2ccncc12	2	1	0	11	2.3619001	0	2	12.89	189.68312	143.189
580	CHEMBL3664736	7.85	14.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)N(C)C	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)N(C)C	CHEMBL3664736	2	Serotonin 6 (5-HT6) receptor	P50406	28	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(N(C)C)c1	Cc1cccc(N(C)C)c1	1	0	0	10	2.1559999	1	1	3.24	181.69931	135.20999
581	CHEMBL3664730	7.82	15.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)CN	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)CN	CHEMBL3664730	2	Serotonin 6 (5-HT6) receptor	P50406	27	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc(CN)cc1	Cc1ccc(CN)cc1	1	1	1	9	1.46	1	1	26.02	158.07326	121.183
582	CHEMBL3664734	7.77	17.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)OC	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)OC	CHEMBL3664734	2	Serotonin 6 (5-HT6) receptor	P50406	27	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(OC)c1	Cc1cccc(OC)c1	1	1	0	9	2.197	1	1	9.2299995	158.88118	122.167
583	CHEMBL3664791	7.7	20.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc6c(c5)cco6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc6c(c5)cco6	CHEMBL3664791	2	Serotonin 6 (5-HT6) receptor	P50406	28	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc2occc2c1	Cc1ccc2occc2c1	2	0	0	10	2.5109999	0	2	13.14	169.41428	132.162
584	CHEMBL3664790	7.66	21.937148	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5nccc6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5nccc6	CHEMBL3664790	6	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc2cccnc12	Cc1cccc2cccnc12	2	1	0	11	2.5748999	0	2	12.89	189.68312	143.189
585	CHEMBL3664789	7.66	22.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5ccnc6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5ccnc6	CHEMBL3664789	2	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc2cnccc12	Cc1cccc2cnccc12	2	1	0	11	2.3619001	0	2	12.89	189.68312	143.189
586	CHEMBL3664735	7.46	35.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)[N+]#[C-]	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)[N+]#[C-]	CHEMBL3664735	2	Serotonin 6 (5-HT6) receptor	P50406	27	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc([N+]#[C-])c1	Cc1cccc([N+]#[C-])c1	1	0	0	9	1.7359999	0	1	4.3600001	160.62254	117.151
587	CHEMBL1950766	7.46	35.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)C#N	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc(c5)C#N	CHEMBL1950766	1	Serotonin 6 (5-HT6) receptor	P50406	27	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc(C#N)c1	Cc1cccc(C#N)c1	1	1	0	9	1.901	0	1	23.790001	158.07326	117.151
588	CHEMBL1950761	7.43	37.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)Cl	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)Cl	CHEMBL1950761	3	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc(Cl)cc1	Cc1ccc(Cl)cc1	1	0	0	8	2.796	0	1	0.0	148.59911	126.586
589	CHEMBL3664741	7.43	37.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc6ccccc6c5	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc6ccccc6c5	CHEMBL3664741	2	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc2ccccc2c1	Cc1ccc2ccccc2c1	2	0	0	11	3.6338999	0	2	0.0	195.80783	142.201
590	CHEMBL3669648	7.41	39.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccnc6c5cccc6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccnc6c5cccc6	CHEMBL3669648	2	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccnc2ccccc12	Cc1ccnc2ccccc12	2	1	0	11	2.5748999	0	2	12.89	189.68312	143.189
591	CHEMBL3664728	7.36	44.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)OC	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)OC	CHEMBL3664728	2	Serotonin 6 (5-HT6) receptor	P50406	27	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc(OC)cc1	Cc1ccc(OC)cc1	1	1	0	9	2.1600001	1	1	9.2299995	158.88118	122.167
592	CHEMBL3664747	7.36	44.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(cnc5)Cl	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(cnc5)Cl	CHEMBL3664747	2	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cncc(Cl)c1	Cc1cncc(Cl)c1	1	1	0	8	1.599	0	1	12.89	142.47438	127.574
593	CHEMBL1950770	7.29	51.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccsc5	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccsc5	CHEMBL1950770	3	Serotonin 6 (5-HT6) receptor	P50406	24	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccsc1	Cc1ccsc1	1	0	0	6	1.854	0	1	0.0	115.02026	98.168999
594	CHEMBL1950758	7.22	60.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)F	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)F	CHEMBL1950758	3	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc(F)cc1	Cc1ccc(F)cc1	1	0	0	8	2.3570001	0	1	0.0	135.78542	110.131
595	CHEMBL3664726	7.01	98.12008	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)C(F)(F)F	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccc(cc5)C(F)(F)F	CHEMBL3664726	6	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccc(C(F)(F)F)cc1	Cc1ccc(C(F)(F)F)cc1	1	0	0	11	3.1387601	0	1	0.0	166.49908	160.138
596	CHEMBL3664783	7.0	100.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccccc5O	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5ccccc5O	CHEMBL3664783	2	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1ccccc1O	Cc1ccccc1O	1	1	1	8	1.8940001	0	1	20.23	136.77284	108.14
597	CHEMBL3664776	6.98	104.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(ccn5)Cl	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(ccn5)Cl	CHEMBL3664776	2	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cc(Cl)ccn1	Cc1cc(Cl)ccn1	1	1	0	8	1.562	0	1	12.89	142.47438	127.574
598	CHEMBL3664748	6.86	139.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(cnc5)F	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cc(cnc5)F	CHEMBL3664748	2	Serotonin 6 (5-HT6) receptor	P50406	26	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cncc(F)c1	Cc1cncc(F)c1	1	1	0	8	1.16	0	1	12.89	129.66069	111.119
599	CHEMBL3664788	6.83	148.0	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5cccn6	Cn1c2ccc(cc2c3c1CC4CCC3N4)S(=O)(=O)c5cccc6c5cccn6	CHEMBL3664788	2	Serotonin 6 (5-HT6) receptor	P50406	29	Cn1c2c(c3cc(S(=O)(=O)[*:1])ccc31)C1CCC(C2)N1	[1*]c1cccc2ncccc12	Cc1cccc2ncccc12	2	1	0	11	2.5748999	0	2	12.89	189.68312	143.189
