	chembl-id	pot.(log,Ki)	pot.(nMol,Ki)	aromatic_smiles	non_stereo_aromatic_smieles	all-chembl-ids	no.-meas.	pref_name	accession	natoms	core	sub	sub_carbon_replacement	arorings	a_acc	a_don	a_heavy	logP(o/w)	RBC	rings	TPSA	vdw_vol	Weight
10	CHEMBL471565	10.19	0.064	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CN6CCOCC6	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CN6CCOCC6	CHEMBL471565	2	Coagulation factor X	P00742	38	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CN2CCOCC2)CC1	CC1(CN2CCOCC2)CC1	0	2	0	11	0.95099998	2	2	12.47	184.36632	155.241
11	CHEMBL471734	10.13	0.074	CN(CC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O)S(=O)(=O)C	CN(CC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O)S(=O)(=O)C	CHEMBL471734	1	Coagulation factor X	P00742	38	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CN(C)S(C)(=O)=O)CC1	CC1(CN(C)S(C)(=O)=O)CC1	0	2	0	11	0.21600001	3	1	37.380001	183.29616	177.26801
12	CHEMBL468782	10.07	0.085	CN(C)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CN(C)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL468782	1	Coagulation factor X	P00742	34	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(N(C)C)CC1	CC1(N(C)C)CC1	0	1	0	7	1.227	1	1	3.24	126.11688	99.177002
13	CHEMBL461090	9.92	0.12	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CNC6CCCC6	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CNC6CCCC6	CHEMBL461090	1	Coagulation factor X	P00742	38	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CNC2CCCC2)CC1	CC1(CNC2CCCC2)CC1	0	1	1	11	2.654	3	2	12.03	189.68312	153.269
14	CHEMBL468783	9.92	0.12	CN(CCO)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CN(CCO)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL468783	1	Coagulation factor X	P00742	36	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(N(C)CCO)CC1	CC1(N(C)CCO)CC1	0	2	1	9	0.53299999	3	1	23.469999	151.72488	129.203
15	CHEMBL517711	9.85	0.14	CCNC(=O)N(C)CC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CCNC(=O)N(C)CC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL517711	1	Coagulation factor X	P00742	39	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CN(C)C(=O)NCC)CC1	CC1(CN(C)C(=O)NCC)CC1	0	1	1	12	0.94300002	3	1	32.34	201.18259	170.256
16	CHEMBL479925	9.85	0.14	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CN6CCC(CC6)O	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CN6CCC(CC6)O	CHEMBL479925	1	Coagulation factor X	P00742	39	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CN2CCC(O)CC2)CC1	CC1(CN2CCC(O)CC2)CC1	0	2	1	12	1.344	2	2	23.469999	199.31293	169.26799
17	CHEMBL512288	9.85	0.14	CN(CC(=O)N)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CN(CC(=O)N)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL512288	1	Coagulation factor X	P00742	37	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(N(C)CC(N)=O)CC1	CC1(N(C)CC(N)=O)CC1	0	2	1	10	-0.0020000001	3	1	46.330002	161.57835	142.202
18	CHEMBL518401	9.8	0.16	CNC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CNC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL518401	1	Coagulation factor X	P00742	33	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(NC)CC1	CC1(NC)CC1	0	1	1	6	0.95899999	1	1	12.03	105.04012	85.150002
19	CHEMBL516297	9.8	0.16	CN1CCN=C1C2(CC2)c3ccc(cc3)N4CCc5c(n(nc5C(F)(F)F)c6ccc(cc6)OC)C4=O	CN1CCN=C1C2(CC2)c3ccc(cc3)N4CCc5c(n(nc5C(F)(F)F)c6ccc(cc6)OC)C4=O	CHEMBL516297	1	Coagulation factor X	P00742	37	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(C2=NCCN2C)CC1	CC1(C2=NCCN2C)CC1	0	1	0	10	0.55000001	1	2	15.6	167.58022	138.214
20	CHEMBL460884	9.74	0.18	CNCC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CNCC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL460884	2	Coagulation factor X	P00742	34	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CNC)CC1	CC1(CNC)CC1	0	1	1	7	1.117	2	1	12.03	123.5676	99.177002
21	CHEMBL221913	9.72	0.189499	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)c5ccccc5S(=O)(=O)C	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)c5ccccc5S(=O)(=O)C	CHEMBL221913	2	Coagulation factor X	P00742	38	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]c1ccccc1S(C)(=O)=O	Cc1ccccc1S(C)(=O)=O	1	2	0	11	1.4	1	1	34.139999	187.3101	170.23199
22	CHEMBL465584	9.68	0.21	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CCN6CCOCC6	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CCN6CCOCC6	CHEMBL465584	1	Coagulation factor X	P00742	39	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CCN2CCOCC2)CC1	CC1(CCN2CCOCC2)CC1	0	2	0	12	1.393	3	2	12.47	202.89378	169.26799
23	CHEMBL392526	9.64	0.23	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)N5CCCCC5=O	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)N5CCCCC5=O	CHEMBL392526	1	Coagulation factor X	P00742	35	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]N1CCCCC1=O	CN1CCCCC1=O	0	1	0	8	0.234	0	1	20.309999	133.1974	113.16
24	CHEMBL459849	9.55	0.28	CNCc1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CNCc1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL459849	1	Coagulation factor X	P00742	37	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]c1ccccc1CNC	Cc1ccccc1CNC	1	1	1	10	1.983	2	1	12.03	179.15002	135.20999
25	CHEMBL457549	9.49	0.32	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CS(=O)(=O)C	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CS(=O)(=O)C	CHEMBL457549	1	Coagulation factor X	P00742	36	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CS(C)(=O)=O)CC1	CC1(CS(C)(=O)=O)CC1	0	2	0	9	0.66799998	2	1	34.139999	150.25516	148.226
26	CHEMBL218525	9.49	0.324037	CN(C)Cc1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CN(C)Cc1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL218525	2	Coagulation factor X	P00742	38	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]c1ccccc1CN(C)C	Cc1ccccc1CN(C)C	1	1	0	11	2.2509999	2	1	3.24	200.22678	149.237
27	CHEMBL235907	9.33	0.47	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)N5CCCCCC5=O	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)N5CCCCCC5=O	CHEMBL235907	1	Coagulation factor X	P00742	36	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]N1CCCCCC1=O	CN1CCCCCC1=O	0	1	0	9	0.676	0	1	20.309999	151.72488	127.187
28	CHEMBL221296	9.33	0.470219	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)c5ccccc5CN6CC[C@H](C6)O	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)c5ccccc5CN6CCC(C6)O	CHEMBL221296	3	Coagulation factor X	P00742	41	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]c1ccccc1CN1CC[C@@H](O)C1	Cc1ccccc1CN1CC[C@@H](O)C1	1	2	1	14	1.768	2	2	23.469999	236.36787	191.274
29	CHEMBL235694	9.3	0.5	CC(=O)N(C)c1ccc(cc1)N2CCc3c(n(nc3C(F)(F)F)c4ccc(cc4)OC)C2=O	CC(=O)N(C)c1ccc(cc1)N2CCc3c(n(nc3C(F)(F)F)c4ccc(cc4)OC)C2=O	CHEMBL235694	1	Coagulation factor X	P00742	33	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]N(C)C(C)=O	CN(C)C(C)=O	0	1	0	6	-0.25999999	0	0	20.309999	104.13684	87.122002
30	CHEMBL462710	9.26	0.55	CNCCC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CNCCC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL462710	1	Coagulation factor X	P00742	35	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CCNC)CC1	CC1(CCNC)CC1	0	1	1	8	1.559	3	1	12.03	142.09508	113.20399
31	CHEMBL517263	9.24	0.57	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CN	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CN	CHEMBL517263	1	Coagulation factor X	P00742	33	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CN)CC1	CC1(CN)CC1	0	1	1	6	0.59200001	1	1	26.02	102.49084	85.150002
32	CHEMBL467576	9.23	0.59	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CC(=O)N	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CC(=O)N	CHEMBL467576	1	Coagulation factor X	P00742	35	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CC(N)=O)CC1	CC1(CC(N)=O)CC1	0	1	1	8	0.36700001	2	1	43.09	128.09885	113.16
33	CHEMBL515847	9.11	0.78	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)N	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)N	CHEMBL515847	1	Coagulation factor X	P00742	32	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(N)CC1	CC1(N)CC1	0	1	1	5	0.43399999	0	1	26.02	83.963371	71.123001
34	CHEMBL515383	9.0	1.0	CC(=O)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CC(=O)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL515383	1	Coagulation factor X	P00742	34	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(C(C)=O)CC1	CC1(C(C)=O)CC1	0	1	0	7	0.80400002	1	1	17.07	118.24537	98.144997
35	CHEMBL459102	8.96	1.1	CC1(COC(=N1)C2(CC2)c3ccc(cc3)N4CCc5c(n(nc5C(F)(F)F)c6ccc(cc6)OC)C4=O)C	CC1(COC(=N1)C2(CC2)c3ccc(cc3)N4CCc5c(n(nc5C(F)(F)F)c6ccc(cc6)OC)C4=O)C	CHEMBL459102	1	Coagulation factor X	P00742	38	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(C2=NC(C)(C)CO2)CC1	CC1(C2=NC(C)(C)CO2)CC1	0	1	0	11	1.46	1	2	21.59	181.81703	153.22499
36	CHEMBL515066	8.96	1.1	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)c6[nH]ccn6	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)c6[nH]ccn6	CHEMBL515066	1	Coagulation factor X	P00742	36	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(c2ncc[nH]2)CC1	CC1(c2ncc[nH]2)CC1	1	2	2	9	0.51599997	1	2	28.68	146.50345	122.171
37	CHEMBL459430	8.85	1.4	CC(C)NCc1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CC(C)NCc1ccccc1c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL459430	1	Coagulation factor X	P00742	39	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]c1ccccc1CNC(C)C	Cc1ccccc1CNC(C)C	1	1	1	12	2.786	3	1	12.03	216.20497	163.26399
38	CHEMBL462293	8.82	1.5	CC(=O)N(C)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CC(=O)N(C)C1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL462293	1	Coagulation factor X	P00742	36	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(N(C)C(C)=O)CC1	CC1(N(C)C(C)=O)CC1	0	1	0	9	0.80000001	1	1	20.309999	151.72488	127.187
39	CHEMBL452535	8.8	1.6	COCC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	COCC1(CC1)c2ccc(cc2)N3CCc4c(n(nc4C(F)(F)F)c5ccc(cc5)OC)C3=O	CHEMBL452535	1	Coagulation factor X	P00742	34	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(COC)CC1	CC1(COC)CC1	0	1	0	7	1.426	2	1	9.2299995	121.82623	100.161
40	CHEMBL452793	8.77	1.688194	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)C(=O)OC	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)C(=O)OC	CHEMBL452793	2	Coagulation factor X	P00742	35	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(C(=O)OC)CC1	CC1(C(=O)OC)CC1	0	1	0	8	0.89200002	1	1	26.299999	128.90675	114.144
41	CHEMBL460056	8.74	1.8	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)C(=O)Nc6nncs6	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)C(=O)Nc6nncs6	CHEMBL460056	1	Coagulation factor X	P00742	39	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(C(=O)Nc2nncs2)CC1	CC1(C(=O)Nc2nncs2)CC1	1	3	1	12	0.81999999	2	2	54.880001	187.55757	183.235
42	CHEMBL508927	8.74	1.8	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)C#N	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)C#N	CHEMBL508927	1	Coagulation factor X	P00742	33	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(C#N)CC1	CC1(C#N)CC1	0	1	0	6	0.611	0	1	23.790001	102.49084	81.117996
43	CHEMBL235906	8.68	2.1	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)N5CCCCC5	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)N5CCCCC5	CHEMBL235906	1	Coagulation factor X	P00742	34	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]N1CCCCC1	CN1CCCCC1	0	1	0	7	1.141	0	1	3.24	126.11688	99.177002
44	CHEMBL511082	8.62	2.4	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CO	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)CO	CHEMBL511082	1	Coagulation factor X	P00742	33	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(CO)CC1	CC1(CO)CC1	0	1	1	6	0.81400001	1	1	20.23	99.717896	86.133995
45	CHEMBL456932	8.6	2.5	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)C6=NCCO6	COc1ccc(cc1)n2c3c(c(n2)C(F)(F)F)CCN(C3=O)c4ccc(cc4)C5(CC5)C6=NCCO6	CHEMBL456932	1	Coagulation factor X	P00742	36	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc([*:1])cc2)CC3)cc1	[1*]C1(C2=NCCO2)CC1	CC1(C2=NCCO2)CC1	0	1	0	9	0.59100002	1	2	21.59	144.76208	125.171
