	chembl-id	pot.(log,Ki)	pot.(nMol,Ki)	aromatic_smiles	non_stereo_aromatic_smieles	all-chembl-ids	no.-meas.	pref_name	accession	natoms	core	sub	sub_carbon_replacement	arorings	a_acc	a_don	a_heavy	logP(o/w)	RBC	rings	TPSA	vdw_vol	Weight
307	CHEMBL3685016	9.52	0.3	Cc1cc(ccc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)F	Cc1cc(ccc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)F	CHEMBL3685016	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1ccc(F)cc1C	Cc1ccc(F)cc1C	1	0	0	9	2.6900001	0	1	0.0	154.31288	124.158
308	CHEMBL3685080	9.52	0.3	Cc1ccnc(c1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C	Cc1ccnc(c1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C	CHEMBL3685080	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1c(C)ccnc1C	Cc1c(C)ccnc1C	1	1	0	9	2.0376999	0	1	12.89	160.62254	121.183
309	CHEMBL3689707	9.51	0.312	c1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl	c1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl	CHEMBL3689707	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1ccccc1Cl	Cc1ccccc1Cl	1	0	0	8	2.7939999	0	1	0.0	148.59911	126.586
310	CHEMBL3689698	9.46	0.349	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(ccc4F)F	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(ccc4F)F	CHEMBL3689698	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cc(F)ccc1F	Cc1cc(F)ccc1F	1	0	0	9	2.5450001	0	1	0.0	141.87851	128.121
311	CHEMBL3685191	9.4	0.4	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cnccc4CO	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cnccc4CO	CHEMBL3685191	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cnccc1CO	Cc1cnccc1CO	1	2	1	9	0.447	1	1	33.119999	149.1756	123.155
312	CHEMBL3685074	9.3	0.5	Cc1c(cncn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(cncn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685074	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cncnc1C	Cc1cncnc1C	1	2	0	8	0.4258	0	1	25.780001	135.97035	108.144
313	CHEMBL3685085	9.3	0.5	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(cnc4)F	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(cnc4)F	CHEMBL3685085	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cncc(F)c1	Cc1cncc(F)c1	1	1	0	8	1.16	0	1	12.89	129.66069	111.119
314	CHEMBL3689708	9.26	0.545	c1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)F	c1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)F	CHEMBL3689708	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1ccccc1F	Cc1ccccc1F	1	0	0	8	2.355	0	1	0.0	135.78542	110.131
315	CHEMBL3689701	9.17	0.671	Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl	Cc1ccc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl	CHEMBL3689701	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cc(Cl)ccc1C	Cc1cc(Cl)ccc1C	1	0	0	9	3.1289999	0	1	0.0	167.12657	140.61299
316	CHEMBL3685060	9.15	0.7	Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C	Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C	CHEMBL3685060	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cnc(C)cc1C	Cc1cnc(C)cc1C	1	1	0	9	2.0757	0	1	12.89	160.62254	121.183
317	CHEMBL3685063	9.15	0.7	Cc1c(cc(cn1)F)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(cc(cn1)F)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685063	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cc(F)cnc1C	Cc1cc(F)cnc1C	1	1	0	9	1.418	0	1	12.89	148.18817	125.146
318	CHEMBL3689691	9.1	0.789	Cc1c(cnc(n1)Cl)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(cnc(n1)Cl)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3689691	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cnc(Cl)nc1C	Cc1cnc(Cl)nc1C	1	2	0	9	1.043	0	1	25.780001	154.87714	142.589
319	CHEMBL3685154	9.05	0.9	Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)N	Cc1cc(ncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)N	CHEMBL3685154	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cnc(N)cc1C	Cc1cnc(N)cc1C	1	1	1	9	1.0369999	0	1	38.91	151.94855	122.171
320	CHEMBL3685012	9.0	1.0	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4ccc(nc4)N	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4ccc(nc4)N	CHEMBL3685012	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1ccc(N)nc1	Cc1ccc(N)nc1	1	1	1	8	0.704	0	1	38.91	133.42107	108.144
321	CHEMBL3685013	9.0	1.0	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cnccc4C#N	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cnccc4C#N	CHEMBL3685013	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cnccc1C#N	Cc1cnccc1C#N	1	2	0	9	0.62900001	0	1	36.68	151.94855	118.139
322	CHEMBL3685015	9.0	1.0	Cc1c(cccc1Cl)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(cccc1Cl)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685015	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cccc(Cl)c1C	Cc1cccc(Cl)c1C	1	0	0	9	3.0899999	0	1	0.0	167.12657	140.61299
323	CHEMBL3685017	9.0	1.0	Cc1cc(ccc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl	Cc1cc(ccc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl	CHEMBL3685017	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1ccc(Cl)cc1C	Cc1ccc(Cl)cc1C	1	0	0	9	3.1289999	0	1	0.0	167.12657	140.61299
324	CHEMBL3685036	9.0	1.0	Cc1c(cccn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(cccn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685036	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cccnc1C	Cc1cccnc1C	1	1	0	8	1.5707999	0	1	12.89	142.09508	107.156
325	CHEMBL3685073	9.0	1.0	c1ccc(cc1)Nc2ccc3cc(ncc3c2)NC(=O)C4CC4	c1ccc(cc1)Nc2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685073	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]Nc1ccccc1	CNc1ccccc1	1	0	1	8	1.553	1	1	12.03	142.09508	107.156
326	CHEMBL3685137	9.0	1.0	Cc1c(nccn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(nccn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685137	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1nccnc1C	Cc1nccnc1C	1	2	0	8	0.49533001	0	1	25.780001	135.97035	108.144
327	CHEMBL3689618	9.0	1.0	Cc1cncc(c1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C	Cc1cncc(c1c2ccc3cc(ncc3c2)NC(=O)C4CC4)C	CHEMBL3689618	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1c(C)cncc1C	Cc1c(C)cncc1C	1	1	0	9	2.0747001	0	1	12.89	160.62254	121.183
328	CHEMBL3689702	8.86	1.39	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4ccncc4Cl	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4ccncc4Cl	CHEMBL3689702	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1ccncc1Cl	Cc1ccncc1Cl	1	1	0	8	1.561	0	1	12.89	142.47438	127.574
329	CHEMBL3685078	8.7	2.0	Cc1cnccc1c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1cnccc1c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685078	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1ccncc1C	Cc1ccncc1C	1	1	0	8	1.6088001	0	1	12.89	142.09508	107.156
330	CHEMBL3685081	8.7	2.0	Cc1c(c(ncn1)C)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(c(ncn1)C)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685081	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1c(C)ncnc1C	Cc1c(C)ncnc1C	1	2	0	9	0.85470003	0	1	25.780001	154.49783	122.171
331	CHEMBL3685130	8.7	2.0	Cc1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)C	Cc1ccc(c(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)C	CHEMBL3685130	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cc(C)ccc1C	Cc1cc(C)ccc1C	1	0	0	9	3.3477001	0	1	0.0	166.74727	120.195
332	CHEMBL3685161	8.7	2.0	c1cc(cc(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)CO	c1cc(cc(c1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)CO	CHEMBL3685161	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cccc(CO)c1	Cc1cccc(CO)c1	1	1	1	9	1.719	1	1	20.23	155.30031	122.167
333	CHEMBL3689560	8.7	2.0	Cc1c(cnc(n1)N)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(cnc(n1)N)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3689560	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cnc(N)nc1C	Cc1cnc(N)nc1C	1	2	1	9	-0.221	0	1	51.799999	145.82384	123.159
334	CHEMBL3689580	8.7	2.0	Cc1cnc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)F	Cc1cnc(cc1c2ccc3cc(ncc3c2)NC(=O)C4CC4)F	CHEMBL3689580	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cc(F)ncc1C	Cc1cc(F)ncc1C	1	1	0	9	1.862	0	1	12.89	148.18817	125.146
335	CHEMBL3689598	8.7	2.0	COc1ccncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4	COc1ccncc1c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3689598	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cnccc1OC	Cc1cnccc1OC	1	2	0	9	0.92500001	1	1	22.120001	152.75645	123.155
336	CHEMBL3685011	8.52	3.0	Cc1cc(c(nc1)C)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1cc(c(nc1)C)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685011	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cc(C)cnc1C	Cc1cc(C)cnc1C	1	1	0	9	2.0757	0	1	12.89	160.62254	121.183
337	CHEMBL3685022	8.52	3.0	Cc1c(c(n[nH]1)C)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(c(n[nH]1)C)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685022	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1c(C)n[nH]c1C	Cc1c(C)n[nH]c1C	1	2	2	8	1.149	0	1	28.68	135.15831	110.16
338	CHEMBL3685038	8.52	3.0	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)N4CCC(CC4)O	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)N4CCC(CC4)O	CHEMBL3685038	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]N1CCC(O)CC1	CN1CCC(O)CC1	0	2	1	8	0.126	0	1	23.469999	133.1974	115.17599
339	CHEMBL3685104	8.52	3.0	c1ccc(cc1)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4	c1ccc(cc1)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685104	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]Oc1ccccc1	COc1ccccc1	1	1	0	8	1.862	1	1	9.2299995	140.3537	108.14
340	CHEMBL3685126	8.4	4.0	Cc1c(cc(cn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)F	Cc1c(cc(cn1)c2ccc3cc(ncc3c2)NC(=O)C4CC4)F	CHEMBL3685126	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cnc(C)c(F)c1	Cc1cnc(C)c(F)c1	1	1	0	9	1.418	0	1	12.89	148.18817	125.146
341	CHEMBL3685143	8.4	4.0	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(cnc4)N	c1cc(cc2c1cc(nc2)NC(=O)C3CC3)c4cc(cnc4)N	CHEMBL3685143	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cncc(N)c1	Cc1cncc(N)c1	1	1	1	8	0.33500001	0	1	38.91	133.42107	108.144
342	CHEMBL3689566	8.4	4.0	Cc1c(cc(cn1)N)c2ccc3cc(ncc3c2)NC(=O)C4CC4	Cc1c(cc(cn1)N)c2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3689566	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]c1cc(N)cnc1C	Cc1cc(N)cnc1C	1	1	1	9	0.59299999	0	1	38.91	151.94855	122.171
343	CHEMBL3685105	8.3	5.0	c1ccc(c(c1)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl	c1ccc(c(c1)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4)Cl	CHEMBL3685105	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]Oc1ccccc1Cl	COc1ccccc1Cl	1	1	0	9	2.4519999	1	1	9.2299995	159.26048	142.58499
344	CHEMBL3685106	8.3	5.0	c1cc(cc(c1)F)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4	c1cc(cc(c1)F)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685106	2	Tyrosine-protein kinase ABL	P00519	24	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]Oc1cccc(F)c1	COc1cccc(F)c1	1	1	0	9	2.052	1	1	9.2299995	146.44681	126.13
345	CHEMBL3685109	8.22	6.0	c1cc(cnc1)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4	c1cc(cnc1)Oc2ccc3cc(ncc3c2)NC(=O)C4CC4	CHEMBL3685109	2	Tyrosine-protein kinase ABL	P00519	23	O=C(Nc1cc2ccc([*:1])cc2cn1)C1CC1	[1*]Oc1cccnc1	COc1cccnc1	1	2	0	8	0.62900001	1	1	22.120001	134.22899	109.128
